Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.00566565,00:02,0,-50
0.0585383,00:03,0,-100
0.106794,00:04,0,-97
0.507538,00:02,1,-50
0.556606,00:03,1,-100
0.607453,00:04,1,-97
1.00553,00:02,2,-50
1.05721,00:03,2,-100
1.10878,00:04,2,-97
1.50842,00:02,3,-51
1.55848,00:03,3,-99
1.6086,00:04,3,-97
2.0083,00:02,4,-52
2.05725,00:03,4,-99
2.10756,00:04,4,-97
2.50704,00:02,5,-53
2.5563,00:03,5,-99
2.60843,00:04,5,-97
3.00693,00:02,6,-54
3.05579,00:03,6,-99
3.10767,00:04,6,-97
3.50856,00:02,7,-55
3.558,00:03,7,-99
3.60773,00:04,7,-97
4.00681,00:02,8,-56
4.05728,00:03,8,-99
4.10834,00:04,8,-97
4.50855,00:02,9,-56
4.55685,00:03,9,-99
4.60708,00:04,9,-97
5.00606,00:02,10,-57
5.05707,00:03,10,-99
5.10918,00:04,10,-97
5.50717,00:02,11,-58
5.55625,00:03,11,-99
5.60737,00:04,11,-97
6.00727,00:02,12,-59
6.05737,00:03,12,-99
6.10711,00:04,12,-97
6.50714,00:02,13,-59
6.55714,00:03,13,-99
6.60723,00:04,13,-97
7.00769,00:02,14,-60
7.05626,00:03,14,-99
7.10716,00:04,14,-97
7.50697,00:02,15,-60
7.5569,00:03,15,-98
7.60771,00:04,15,-97
8.00807,00:02,16,-61
8.05761,00:03,16,-98
8.10587,00:04,16,-97
8.50588,00:02,17,-62
8.55813,00:03,17,-98
8.60771,00:04,17,-97
9.00549,00:02,18,-62
9.0586,00:03,18,-98
9.10588,00:04,18,-97
9.50646,00:02,19,-63
9.55663,00:03,19,-98
9.60667,00:04,19,-97
10.0074,00:02,20,-64
10.0579,00:03,20,-98
10.1077,00:04,20,-96
10.5069,00:02,21,-64
10.5557,00:03,21,-98
10.6082,00:04,21,-96
11.0073,00:02,22,-65
11.0561,00:03,22,-98
11.108,00:04,22,-96
11.5075,00:02,23,-65
11.5569,00:03,23,-98
11.6062,00:04,23,-96
12.0074,00:02,24,-65
12.0581,00:03,24,-98
12.1082,00:04,24,-96
12.5072,00:02,25,-66
12.5572,00:03,25,-97
12.6093,00:04,25,-96
13.0073,00:02,26,-66
13.0562,00:03,26,-97
13.1078,00:04,26,-96
13.5064,00:02,27,-67
13.5577,00:03,27,-97
13.6078,00:04,27,-96
14.0079,00:02,28,-67
14.0575,00:03,28,-97
14.1058,00:04,28,-96
14.5074,00:02,29,-67
14.5563,00:03,29,-97
14.6094,00:04,29,-96
15.0058,00:02,30,-67
15.0561,00:03,30,-97
15.1068,00:04,30,-96
15.5081,00:02,31,-68
15.5564,00:03,31,-97
15.6084,00:04,31,-96
16.007,00:02,32,-68
16.058,00:03,32,-97
16.1076,00:04,32,-96
16.5073,00:02,33,-68
16.5576,00:03,33,-97
16.6089,00:04,33,-96
17.0075,00:02,34,-69
17.0571,00:03,34,-97
17.1066,00:04,34,-96
17.5068,00:02,35,-69
17.5558,00:03,35,-96
17.6083,00:04,35,-96
18.0067,00:02,36,-69
18.0557,00:03,36,-96
18.1075,00:04,36,-96
18.5073,00:02,37,-69
18.5579,00:03,37,-96
18.6072,00:04,37,-96
19.0085,00:02,38,-70
19.0561,00:03,38,-96
19.1087,00:04,38,-96
19.5079,00:02,39,-70
19.5572,00:03,39,-96
19.6073,00:04,39,-96
20.0064,00:02,40,-70
20.0572,00:03,40,-96
20.1072,00:04,40,-96
20.5066,00:02,41,-70
20.5576,00:03,41,-96
20.6056,00:04,41,-96
21.0083,00:02,42,-70
21.0581,00:03,42,-96
21.1067,00:04,42,-96
21.5075,00:02,43,-71
21.5585,00:03,43,-96
21.6074,00:04,43,-96
22.0074,00:02,44,-71
22.0576,00:03,44,-96
22.109,00:04,44,-96
22.5067,00:02,45,-71
22.5575,00:03,45,-95
22.6071,00:04,45,-96
23.0063,00:02,46,-71
23.0571,00:03,46,-95
23.1074,00:04,46,-96
23.508,00:02,47,-71
23.5576,00:03,47,-95
23.6093,00:04,47,-96
24.0066,00:02,48,-72
24.0565,00:03,48,-95
24.1067,00:04,48,-96
24.5054,00:02,49,-72
24.5555,00:03,49,-95
24.6067,00:04,49,-96
25.006,00:02,50,-72
25.0575,00:03,50,-95
25.1072,00:04,50,-96
25.5078,00:02,51,-73
25.5562,00:03,51,-95
25.6078,00:04,51,-95
26.0057,00:02,52,-73
26.0569,00:03,52,-95
26.1085,00:04,52,-95
26.5075,00:02,53,-73
26.5576,00:03,53,-95
26.6085,00:04,53,-95
27.0093,00:02,54,-73
27.0586,00:03,54,-95
27.1094,00:04,54,-95
27.5079,00:02,55,-74
27.5578,00:03,55,-94
27.6067,00:04,55,-95
28.0089,00:02,56,-74
28.0588,00:03,56,-94
28.1065,00:04,56,-95
28.5078,00:02,57,-74
28.5586,00:03,57,-94
28.6079,00:04,57,-95
29.0067,00:02,58,-75
29.0563,00:03,58,-94
29.1069,00:04,58,-95
29.5083,00:02,59,-75
29.5589,00:03,59,-94
29.6068,00:04,59,-95
30.0073,00:02,60,-75
30.0586,00:03,60,-94
30.108,00:04,60,-95
30.5094,00:02,61,-76
30.558,00:03,61,-94
30.608,00:04,61,-95
31.0064,00:02,62,-76
31.0562,00:03,62,-94
31.1076,00:04,62,-95
31.5072,00:02,63,-76
31.5565,00:03,63,-93
31.6091,00:04,63,-95
32.0077,00:02,64,-76
32.0577,00:03,64,-93
32.1071,00:04,64,-95
32.5064,00:02,65,-77
32.5575,00:03,65,-93
32.6065,00:04,65,-95
33.006,00:02,66,-77
33.0556,00:03,66,-93
33.1073,00:04,66,-95
33.509,00:02,67,-77
33.5582,00:03,67,-93
33.608,00:04,67,-95
34.0078,00:02,68,-77
34.0571,00:03,68,-93
34.1067,00:04,68,-95
34.5074,00:02,69,-78
