Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.00688183,00:02,0,-37
0.0557668,00:03,0,-94
0.103582,00:04,0,-93
0.505203,00:02,1,-38
0.556158,00:03,1,-94
0.604552,00:04,1,-93
1.0058,00:02,2,-38
1.05661,00:03,2,-94
1.10363,00:04,2,-93
1.50736,00:02,3,-39
1.5559,00:03,3,-93
1.60378,00:04,3,-93
2.00456,00:02,4,-40
2.05897,00:03,4,-93
2.10401,00:04,4,-93
2.5072,00:02,5,-41
2.55667,00:03,5,-93
2.60369,00:04,5,-93
3.00773,00:02,6,-42
3.05649,00:03,6,-93
3.10261,00:04,6,-92
3.50749,00:02,7,-43
3.55654,00:03,7,-93
3.6049,00:04,7,-92
4.00599,00:02,8,-43
4.0572,00:03,8,-93
4.10279,00:04,8,-92
4.50508,00:02,9,-44
4.55706,00:03,9,-93
4.60487,00:04,9,-92
5.00485,00:02,10,-45
5.05652,00:03,10,-93
5.10485,00:04,10,-92
5.50678,00:02,11,-46
5.55836,00:03,11,-93
5.60422,00:04,11,-92
6.00688,00:02,12,-47
6.0572,00:03,12,-93
6.10358,00:04,12,-92
6.50756,00:02,13,-47
6.55788,00:03,13,-93
6.60515,00:04,13,-92
7.00597,00:02,14,-48
7.05736,00:03,14,-93
7.10523,00:04,14,-92
7.50663,00:02,15,-48
7.5582,00:03,15,-92
7.6054,00:04,15,-92
8.00695,00:02,16,-49
8.05663,00:03,16,-92
8.10225,00:04,16,-92
8.50573,00:02,17,-50
8.5574,00:03,17,-92
8.60369,00:04,17,-92
9.00672,00:02,18,-50
9.05613,00:03,18,-92
9.10367,00:04,18,-92
9.50532,00:02,19,-51
9.55565,00:03,19,-92
9.60444,00:04,19,-92
10.0045,00:02,20,-51
10.057,00:03,20,-92
10.1039,00:04,20,-92
10.507,00:02,21,-52
10.5568,00:03,21,-92
10.6031,00:04,21,-92
11.0054,00:02,22,-52
11.0556,00:03,22,-92
11.1036,00:04,22,-92
11.5068,00:02,23,-53
11.5557,00:03,23,-92
11.6039,00:04,23,-92
12.0049,00:02,24,-53
12.0572,00:03,24,-92
12.1046,00:04,24,-91
12.5059,00:02,25,-54
12.5581,00:03,25,-91
12.604,00:04,25,-91
13.0066,00:02,26,-54
13.0572,00:03,26,-91
13.1046,00:04,26,-91
13.5058,00:02,27,-54
13.5571,00:03,27,-91
13.6038,00:04,27,-91
14.0061,00:02,28,-55
14.0586,00:03,28,-91
14.1041,00:04,28,-91
14.5046,00:02,29,-55
14.5561,00:03,29,-91
14.6024,00:04,29,-91
15.0066,00:02,30,-55
15.0568,00:03,30,-91
15.1024,00:04,30,-91
15.5061,00:02,31,-56
15.5564,00:03,31,-91
15.6049,00:04,31,-91
16.0042,00:02,32,-56
16.0556,00:03,32,-91
16.1032,00:04,32,-91
16.505,00:02,33,-56
16.5589,00:03,33,-91
16.6034,00:04,33,-91
17.0063,00:02,34,-56
17.0552,00:03,34,-91
17.1059,00:04,34,-91
17.5051,00:02,35,-57
17.5569,00:03,35,-90
17.6049,00:04,35,-91
18.0043,00:02,36,-57
18.0571,00:03,36,-90
18.1048,00:04,36,-91
18.5077,00:02,37,-57
18.5569,00:03,37,-90
18.6031,00:04,37,-91
19.0059,00:02,38,-57
19.0578,00:03,38,-90
19.1041,00:04,38,-91
19.5071,00:02,39,-58
19.5557,00:03,39,-90
19.6036,00:04,39,-91
20.0054,00:02,40,-58
20.0561,00:03,40,-90
20.1037,00:04,40,-91
20.5046,00:02,41,-58
20.5568,00:03,41,-90
20.6023,00:04,41,-91
21.0049,00:02,42,-58
21.0572,00:03,42,-90
21.1021,00:04,42,-91
21.5049,00:02,43,-59
21.5564,00:03,43,-90
21.606,00:04,43,-91
22.0074,00:02,44,-59
22.0584,00:03,44,-90
22.1045,00:04,44,-91
22.5068,00:02,45,-59
22.5579,00:03,45,-89
22.6025,00:04,45,-91
23.0056,00:02,46,-59
23.0567,00:03,46,-89
23.1031,00:04,46,-91
23.5062,00:02,47,-59
23.5578,00:03,47,-89
23.6035,00:04,47,-91
