Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.00721691,00:02,0,-51
0.0572219,00:03,0,-88
0.106861,00:04,0,-100
0.506144,00:02,1,-51
0.557586,00:03,1,-88
0.607607,00:04,1,-100
1.00767,00:02,2,-51
1.05849,00:03,2,-88
1.10819,00:04,2,-100
1.5083,00:02,3,-52
1.55578,00:03,3,-88
1.60839,00:04,3,-100
2.0058,00:02,4,-53
2.05551,00:03,4,-88
2.10913,00:04,4,-100
2.50531,00:02,5,-54
2.55737,00:03,5,-88
2.60723,00:04,5,-100
3.00724,00:02,6,-55
3.05831,00:03,6,-88
3.10598,00:04,6,-100
3.5067,00:02,7,-56
3.55805,00:03,7,-88
3.60569,00:04,7,-100
4.00729,00:02,8,-57
4.05718,00:03,8,-88
4.10702,00:04,8,-99
4.50887,00:02,9,-57
4.55554,00:03,9,-88
4.60675,00:04,9,-99
5.0061,00:02,10,-58
5.05584,00:03,10,-88
5.10856,00:04,10,-99
5.50828,00:02,11,-59
5.55721,00:03,11,-87
5.60835,00:04,11,-99
6.00769,00:02,12,-60
6.0586,00:03,12,-87
6.10704,00:04,12,-99
6.5076,00:02,13,-60
6.55743,00:03,13,-87
6.60693,00:04,13,-99
7.00645,00:02,14,-61
7.05492,00:03,14,-87
7.10896,00:04,14,-99
7.50857,00:02,15,-62
7.55636,00:03,15,-87
7.6075,00:04,15,-99
8.00728,00:02,16,-62
8.05693,00:03,16,-87
8.10641,00:04,16,-99
8.50746,00:02,17,-63
8.5579,00:03,17,-87
8.6077,00:04,17,-99
9.00763,00:02,18,-63
9.0552,00:03,18,-87
9.10655,00:04,18,-99
9.50663,00:02,19,-64
9.55857,00:03,19,-87
9.60874,00:04,19,-99
10.0058,00:02,20,-65
10.0557,00:03,20,-87
10.1076,00:04,20,-99
10.5088,00:02,21,-65
10.5585,00:03,21,-86
10.6077,00:04,21,-99
11.0063,00:02,22,-66
11.0556,00:03,22,-86
11.1073,00:04,22,-99
11.5071,00:02,23,-66
11.5557,00:03,23,-86
11.608,00:04,23,-99
12.0058,00:02,24,-67
12.0558,00:03,24,-86
12.1061,00:04,24,-99
12.5073,00:02,25,-67
12.5565,00:03,25,-86
12.6055,00:04,25,-98
13.0065,00:02,26,-67
13.0562,00:03,26,-86
13.1091,00:04,26,-98
13.5063,00:02,27,-68
13.5556,00:03,27,-86
13.6065,00:04,27,-98
14.0063,00:02,28,-68
14.0579,00:03,28,-86
14.1068,00:04,28,-98
14.5083,00:02,29,-68
