Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.00666718,00:02,0,-50
0.0549609,00:03,0,-99
0.107293,00:04,0,-94
0.507681,00:02,1,-50
0.554567,00:03,1,-99
0.60506,00:04,1,-94
1.00582,00:02,2,-51
1.05554,00:03,2,-99
1.10753,00:04,2,-94
1.50643,00:02,3,-52
1.55446,00:03,3,-99
1.60549,00:04,3,-94
2.00712,00:02,4,-52
2.05549,00:03,4,-99
2.10529,00:04,4,-94
2.50815,00:02,5,-53
2.55526,00:03,5,-99
2.60677,00:04,5,-94
3.00679,00:02,6,-54
3.05485,00:03,6,-99
3.10699,00:04,6,-94
3.50681,00:02,7,-55
3.55324,00:03,7,-99
3.60592,00:04,7,-94
4.00604,00:02,8,-56
4.05497,00:03,8,-98
4.10553,00:04,8,-94
4.5087,00:02,9,-57
4.55699,00:03,9,-98
4.60855,00:04,9,-94
5.00758,00:02,10,-58
5.0548,00:03,10,-98
5.10496,00:04,10,-94
5.50657,00:02,11,-59
5.55497,00:03,11,-98
5.60665,00:04,11,-94
6.00683,00:02,12,-59
6.05623,00:03,12,-98
6.10674,00:04,12,-94
6.50659,00:02,13,-60
6.55613,00:03,13,-98
6.60746,00:04,13,-93
7.0084,00:02,14,-61
7.05502,00:03,14,-98
7.10826,00:04,14,-93
7.50764,00:02,15,-61
7.55482,00:03,15,-98
7.606,00:04,15,-93
8.00788,00:02,16,-62
8.05466,00:03,16,-98
8.10652,00:04,16,-93
8.50768,00:02,17,-62
8.55508,00:03,17,-98
8.6065,00:04,17,-93
9.00546,00:02,18,-63
9.05621,00:03,18,-98
9.10648,00:04,18,-93
9.50692,00:02,19,-64
9.5547,00:03,19,-97
9.60514,00:04,19,-93
10.0055,00:02,20,-64
10.0554,00:03,20,-97
10.1079,00:04,20,-93
10.5081,00:02,21,-65
10.5562,00:03,21,-97
10.6065,00:04,21,-93
11.0075,00:02,22,-65
11.0559,00:03,22,-97
11.1073,00:04,22,-93
11.5091,00:02,23,-66
11.5543,00:03,23,-97
11.6062,00:04,23,-93
12.0067,00:02,24,-66
12.0557,00:03,24,-97
12.1067,00:04,24,-93
12.5065,00:02,25,-67
12.5555,00:03,25,-97
12.6069,00:04,25,-93
13.0077,00:02,26,-67
13.0551,00:03,26,-97
13.1065,00:04,26,-93
13.5084,00:02,27,-67
13.5564,00:03,27,-97
13.6078,00:04,27,-93
14.0071,00:02,28,-68
14.0554,00:03,28,-97
14.1065,00:04,28,-93
14.5081,00:02,29,-68
14.5555,00:03,29,-97
14.6054,00:04,29,-93
15.007,00:02,30,-68
15.0545,00:03,30,-96
15.1067,00:04,30,-93
15.5088,00:02,31,-68
15.5551,00:03,31,-96
15.6072,00:04,31,-93
16.0074,00:02,32,-69
16.0554,00:03,32,-96
16.1056,00:04,32,-93
16.5071,00:02,33,-69
16.5543,00:03,33,-96
16.6051,00:04,33,-93
17.0077,00:02,34,-69
17.056,00:03,34,-96
17.1082,00:04,34,-93
17.5085,00:02,35,-69
17.5557,00:03,35,-96
17.6076,00:04,35,-92
18.0076,00:02,36,-70
18.0539,00:03,36,-96
18.1068,00:04,36,-92
18.5068,00:02,37,-70
18.5539,00:03,37,-96
18.6062,00:04,37,-92
19.0074,00:02,38,-70
19.0548,00:03,38,-96
19.1061,00:04,38,-92
19.5081,00:02,39,-70
19.5542,00:03,39,-96
19.6072,00:04,39,-92
20.0069,00:02,40,-71
20.0547,00:03,40,-95
20.1053,00:04,40,-92
20.5069,00:02,41,-71
20.5547,00:03,41,-95
20.6075,00:04,41,-92
21.0074,00:02,42,-71
21.0564,00:03,42,-95
21.1044,00:04,42,-92
21.5079,00:02,43,-71
21.5539,00:03,43,-95
21.6052,00:04,43,-92
22.0083,00:02,44,-72
22.0558,00:03,44,-95
22.1058,00:04,44,-92
22.5086,00:02,45,-72
22.5552,00:03,45,-95
22.6065,00:04,45,-92
23.0092,00:02,46,-72
23.0564,00:03,46,-95
23.1044,00:04,46,-92
23.5065,00:02,47,-72
23.5565,00:03,47,-95
23.6048,00:04,47,-92
24.0084,00:02,48,-72
24.054,00:03,48,-95
24.1064,00:04,48,-92
24.5077,00:02,49,-73
24.5558,00:03,49,-94
24.6065,00:04,49,-92
25.0074,00:02,50,-73
25.0562,00:03,50,-94
25.1064,00:04,50,-92
25.5085,00:02,51,-73
25.5546,00:03,51,-94
25.6077,00:04,51,-92
26.0083,00:02,52,-74
26.0536,00:03,52,-94
26.1068,00:04,52,-92
26.5059,00:02,53,-74
26.556,00:03,53,-94
26.6065,00:04,53,-92
27.0083,00:02,54,-74
27.0545,00:03,54,-94
27.1061,00:04,54,-92
27.5085,00:02,55,-74
27.5553,00:03,55,-94
27.605,00:04,55,-92
28.0083,00:02,56,-75
28.0549,00:03,56,-94
28.1058,00:04,56,-92
28.5076,00:02,57,-75
28.5538,00:03,57,-94
28.607,00:04,57,-92
29.0078,00:02,58,-75
29.0536,00:03,58,-93
29.1062,00:04,58,-92
29.5068,00:02,59,-76
