Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.0063704,00:02,0,-30
0.0551984,00:03,0,-95
0.109167,00:04,0,-98
0.506098,00:02,1,-30
0.556414,00:03,1,-95
0.60633,00:04,1,-98
1.00485,00:02,2,-31
1.05426,00:03,2,-95
1.10607,00:04,2,-98
1.50552,00:02,3,-32
1.55591,00:03,3,-95
1.60887,00:04,3,-98
2.00433,00:02,4,-32
2.05571,00:03,4,-95
2.10917,00:04,4,-98
2.50518,00:02,5,-33
2.55485,00:03,5,-95
2.6064,00:04,5,-98
3.00724,00:02,6,-34
3.05408,00:03,6,-95
3.10567,00:04,6,-97
3.5046,00:02,7,-35
3.55428,00:03,7,-95
3.60866,00:04,7,-97
4.00525,00:02,8,-36
4.05507,00:03,8,-95
4.1071,00:04,8,-97
4.50423,00:02,9,-37
4.55503,00:03,9,-95
4.60685,00:04,9,-97
5.0054,00:02,10,-38
5.05649,00:03,10,-95
5.10754,00:04,10,-97
5.50479,00:02,11,-39
5.55477,00:03,11,-94
5.60883,00:04,11,-97
6.00612,00:02,12,-39
6.05546,00:03,12,-94
6.10731,00:04,12,-97
6.506,00:02,13,-40
6.55349,00:03,13,-94
6.6079,00:04,13,-97
7.00386,00:02,14,-40
7.05613,00:03,14,-94
7.10684,00:04,14,-97
7.50438,00:02,15,-41
7.55589,00:03,15,-94
7.60799,00:04,15,-97
8.00517,00:02,16,-42
8.05479,00:03,16,-94
8.10654,00:04,16,-97
8.50492,00:02,17,-42
8.55594,00:03,17,-94
8.60667,00:04,17,-97
9.00459,00:02,18,-43
9.05619,00:03,18,-94
9.10855,00:04,18,-97
9.50472,00:02,19,-44
9.55651,00:03,19,-94
9.60694,00:04,19,-97
10.0052,00:02,20,-44
10.0573,00:03,20,-94
10.1063,00:04,20,-97
10.5045,00:02,21,-45
10.555,00:03,21,-94
10.6082,00:04,21,-97
11.005,00:02,22,-45
11.0542,00:03,22,-93
11.1084,00:04,22,-97
11.5053,00:02,23,-46
11.5561,00:03,23,-93
11.607,00:04,23,-97
12.0071,00:02,24,-46
12.0548,00:03,24,-93
12.1069,00:04,24,-96
12.5045,00:02,25,-46
12.5572,00:03,25,-93
12.607,00:04,25,-96
13.0046,00:02,26,-47
13.0562,00:03,26,-93
13.1068,00:04,26,-96
13.504,00:02,27,-47
13.5551,00:03,27,-93
13.6083,00:04,27,-96
14.0057,00:02,28,-47
14.0572,00:03,28,-93
14.1075,00:04,28,-96
14.5046,00:02,29,-48
14.556,00:03,29,-93
14.6074,00:04,29,-96
15.0049,00:02,30,-48
15.0567,00:03,30,-93
15.1059,00:04,30,-96
15.5046,00:02,31,-48
15.5565,00:03,31,-93
15.6077,00:04,31,-96
16.0069,00:02,32,-49
16.0562,00:03,32,-92
16.1067,00:04,32,-96
16.5055,00:02,33,-49
16.555,00:03,33,-92
16.6078,00:04,33,-96
17.0071,00:02,34,-49
17.0545,00:03,34,-92
17.106,00:04,34,-96
17.5062,00:02,35,-49
17.556,00:03,35,-92
17.6073,00:04,35,-96
18.0048,00:02,36,-50
18.0544,00:03,36,-92
18.108,00:04,36,-96
18.505,00:02,37,-50
18.5567,00:03,37,-92
18.6065,00:04,37,-96
19.0045,00:02,38,-50
19.0538,00:03,38,-92
19.1076,00:04,38,-96
19.5046,00:02,39,-50
19.5571,00:03,39,-92
19.6066,00:04,39,-96
20.0034,00:02,40,-51
20.0568,00:03,40,-92
20.1067,00:04,40,-96
20.5045,00:02,41,-51
20.555,00:03,41,-92
20.6077,00:04,41,-96
21.0054,00:02,42,-51
21.055,00:03,42,-91
21.1088,00:04,42,-96
21.5062,00:02,43,-51
21.5562,00:03,43,-91
21.606,00:04,43,-96
22.0036,00:02,44,-52
22.0545,00:03,44,-91
22.1076,00:04,44,-96
22.506,00:02,45,-52
22.5553,00:03,45,-91
22.6053,00:04,45,-96
23.0047,00:02,46,-52
23.0568,00:03,46,-91
23.1072,00:04,46,-96
23.5044,00:02,47,-52
23.5548,00:03,47,-91
23.6084,00:04,47,-96
24.0062,00:02,48,-52
24.055,00:03,48,-91
24.1062,00:04,48,-96
24.5063,00:02,49,-53
24.5561,00:03,49,-91
24.6076,00:04,49,-96
25.0048,00:02,50,-53
25.0554,00:03,50,-91
25.1068,00:04,50,-96
25.5054,00:02,51,-53
25.5554,00:03,51,-91
25.6064,00:04,51,-96
26.0038,00:02,52,-54
26.0557,00:03,52,-90
