Time_s,Src_MAC,Seq_Num,RSSI_dBm
0.00547358,00:02,0,-55
0.0547553,00:03,0,-88
0.104863,00:04,0,-97
0.504248,00:02,1,-55
0.556488,00:03,1,-88
0.605246,00:04,1,-97
1.00476,00:02,2,-56
1.05435,00:03,2,-88
1.10513,00:04,2,-97
1.50577,00:02,3,-56
1.55308,00:03,3,-88
1.60692,00:04,3,-97
2.00574,00:02,4,-57
2.05498,00:03,4,-88
2.10422,00:04,4,-97
2.50642,00:02,5,-58
2.55474,00:03,5,-88
2.60483,00:04,5,-97
3.00516,00:02,6,-59
3.0557,00:03,6,-88
3.10606,00:04,6,-97
3.50295,00:02,7,-60
3.55504,00:03,7,-88
3.6039,00:04,7,-97
4.00442,00:02,8,-61
4.05526,00:03,8,-88
4.10547,00:04,8,-97
4.50694,00:02,9,-62
4.55414,00:03,9,-88
4.60447,00:04,9,-97
5.00497,00:02,10,-63
5.05399,00:03,10,-88
5.1056,00:04,10,-97
5.50483,00:02,11,-63
5.55463,00:03,11,-88
5.60648,00:04,11,-97
6.00513,00:02,12,-64
6.05428,00:03,12,-87
6.10471,00:04,12,-97
6.503,00:02,13,-65
6.55422,00:03,13,-87
6.6045,00:04,13,-97
7.00626,00:02,14,-65
7.0554,00:03,14,-87
7.10617,00:04,14,-97
7.50511,00:02,15,-66
7.55672,00:03,15,-87
7.60502,00:04,15,-97
8.00651,00:02,16,-66
8.05525,00:03,16,-87
8.10381,00:04,16,-97
8.50498,00:02,17,-67
8.55445,00:03,17,-87
8.60644,00:04,17,-97
9.00399,00:02,18,-68
9.05442,00:03,18,-87
9.10549,00:04,18,-97
9.50617,00:02,19,-68
9.55365,00:03,19,-87
9.60631,00:04,19,-96
10.0052,00:02,20,-69
10.0535,00:03,20,-87
10.104,00:04,20,-96
10.5054,00:02,21,-69
10.5543,00:03,21,-87
10.6072,00:04,21,-96
11.0045,00:02,22,-70
11.0547,00:03,22,-87
11.1046,00:04,22,-96
11.5054,00:02,23,-70
11.5555,00:03,23,-86
11.6062,00:04,23,-96
12.0056,00:02,24,-71
12.0556,00:03,24,-86
12.1051,00:04,24,-96
12.5053,00:02,25,-71
12.5567,00:03,25,-86
12.6058,00:04,25,-96
13.0043,00:02,26,-72
13.0567,00:03,26,-86
13.1052,00:04,26,-96
13.5032,00:02,27,-72
13.5543,00:03,27,-86
13.6032,00:04,27,-96
14.0038,00:02,28,-72
14.0544,00:03,28,-86
14.1062,00:04,28,-96
14.506,00:02,29,-72
14.5541,00:03,29,-86
14.6041,00:04,29,-96
15.0069,00:02,30,-73
15.0545,00:03,30,-86
15.1053,00:04,30,-96
15.5056,00:02,31,-73
15.5566,00:03,31,-86
15.6066,00:04,31,-96
16.0049,00:02,32,-73
16.0549,00:03,32,-86
16.1055,00:04,32,-96
16.5052,00:02,33,-74
16.5539,00:03,33,-85
16.6032,00:04,33,-96
17.0049,00:02,34,-74
17.0539,00:03,34,-85
17.104,00:04,34,-96
17.5052,00:02,35,-74
17.5564,00:03,35,-85
17.6054,00:04,35,-96
18.0053,00:02,36,-74
18.0542,00:03,36,-85
18.1059,00:04,36,-96
18.5063,00:02,37,-75
18.5548,00:03,37,-85
18.6049,00:04,37,-96
19.0045,00:02,38,-75
19.0565,00:03,38,-85
19.1058,00:04,38,-96
19.5051,00:02,39,-75
19.5539,00:03,39,-85
19.6054,00:04,39,-96
20.0042,00:02,40,-75
20.0538,00:03,40,-85
20.1053,00:04,40,-96
20.5044,00:02,41,-76
20.5557,00:03,41,-85
20.6047,00:04,41,-96
21.0037,00:02,42,-76
21.0554,00:03,42,-85
21.1064,00:04,42,-96
21.507,00:02,43,-76
21.5553,00:03,43,-84
21.604,00:04,43,-96
22.0056,00:02,44,-76
22.0558,00:03,44,-84
22.1055,00:04,44,-96
22.505,00:02,45,-76
22.5545,00:03,45,-84
22.604,00:04,45,-96
23.0066,00:02,46,-77
23.0543,00:03,46,-84
23.105,00:04,46,-96
23.504,00:02,47,-77
23.5548,00:03,47,-84
23.6044,00:04,47,-96
24.0061,00:02,48,-77
24.0531,00:03,48,-84
